#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
670614	2534	2703390	108810	971427	RP1-66H14.1	HHV1gp082	FYN	RL2	SLK|SYN|p59-FYN	-	Affinity Capture-Western	physical	Liang Y (2006)	PUBMED:16537602	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P06241	-	NP_002028|NP_694593|NP_694592	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
670615	7525	2703390	113357	971427	-	HHV1gp082	YES1	RL2	HsT441|P61-YES|Yes|c-yes	-	Affinity Capture-Western	physical	Liang Y (2006)	PUBMED:16537602	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P07947	-	NP_005424	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
670616	2703390	6714	971427	112592	HHV1gp082	RP5-823N20.1	RL2	SRC	-	ASV|SRC1|c-SRC|p60-Src	Affinity Capture-Western	physical	Liang Y (2006)	PUBMED:16537602	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-
670617	2703390	30011	971427	119029	HHV1gp082	RP11-345L8.1	RL2	SH3KBP1	-	CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18	Affinity Capture-Western	physical	Liang Y (2006)	PUBMED:16537602	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	Q96B97	Q5JPT6	NP_001171889|NP_114098|NP_001019837	-	-	-	-	-	-
670623	30011	2703390	119029	971427	RP11-345L8.1	HHV1gp082	SH3KBP1	RL2	CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18	-	Affinity Capture-Western	physical	Liang Y (2005)	PUBMED:15824310	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	Q96B97	Q5JPT6	NP_001171889|NP_114098|NP_001019837	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
670624	2703390	30011	971427	119029	HHV1gp082	RP11-345L8.1	RL2	SH3KBP1	-	CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18	Affinity Capture-Western	physical	Liang Y (2005)	PUBMED:15824310	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	Q96B97	Q5JPT6	NP_001171889|NP_114098|NP_001019837	-	-	-	-	-	-
670625	2703390	867	971427	107315	HHV1gp082	-	RL2	CBL	-	C-CBL|CBL2|FRA11B|NSLL|RNF55	Affinity Capture-Western	physical	Liang Y (2005)	PUBMED:15824310	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	P22681	-	NP_005179	-	-	-	-	-	-
676615	9025	2703390	114492	971427	-	HHV1gp082	RNF8	RL2	hRNF8	-	Affinity Capture-Western	physical	Chaurushiya MS (2012)	PUBMED:22405594	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	O76064	-	NP_898901|NP_003949	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
676616	9025	2703390	114492	971427	-	HHV1gp082	RNF8	RL2	hRNF8	-	Protein-peptide	physical	Chaurushiya MS (2012)	PUBMED:22405594	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	O76064	-	NP_898901|NP_003949	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
676617	1453	2703390	107837	971427	-	HHV1gp082	CSNK1D	RL2	ASPS|CKIdelta|FASPS2|HCKID	-	Biochemical Activity	physical	Chaurushiya MS (2012)	PUBMED:22405594	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
680164	2703389	7874	971426	113622	HHV1gp002	-	RL2	USP7	-	HAUSP|TEF1	Reconstituted Complex	physical	Everett RD (1999)	PUBMED:9847347	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044601	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
680165	2703389	7874	971426	113622	HHV1gp002	-	RL2	USP7	-	HAUSP|TEF1	Affinity Capture-Western	physical	Everett RD (1999)	PUBMED:9847347	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044601	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
684438	1820	2703390	108154	971427	-	HHV1gp082	ARID3A	RL2	BRIGHT|DRIL1|DRIL3|E2FBP1	-	Affinity Capture-Western	physical	Fukuyo Y (2011)	PUBMED:21248039	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	Q99856	-	NP_005215	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
684893	7874	2703390	113622	971427	-	HHV1gp082	USP7	RL2	HAUSP|TEF1	-	Two-hybrid	physical	Cuchet-Lourenco D (2012)	PUBMED:22875967	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
684895	5371	2703392	111384	971429	-	HHV1gp084	PML	RS1	MYL|PP8675|RNF71|TRIM19	-	Affinity Capture-Western	physical	Cuchet-Lourenco D (2012)	PUBMED:22875967	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	P08392	-	NP_044662	-	-	-	-	-	-
684896	5371	2703390	111384	971427	-	HHV1gp082	PML	RL2	MYL|PP8675|RNF71|TRIM19	-	Affinity Capture-Western	physical	Cuchet-Lourenco D (2012)	PUBMED:22875967	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
685046	7874	2703390	113622	971427	-	HHV1gp082	USP7	RL2	HAUSP|TEF1	-	Two-hybrid	physical	Boutell C (2011)	PUBMED:21949651	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	figure 3c.	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
685050	6613	2703390	112497	971427	-	HHV1gp082	SUMO2	RL2	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	-	Two-hybrid	physical	Boutell C (2011)	PUBMED:21949651	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	#LPPI|Likely protein-protein interaction|figure 3c.	-	BIOGRID	P61956	A0A024R8S3	NP_001005849|NP_008868	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
685051	6612	2703390	112496	971427	-	HHV1gp082	SUMO3	RL2	SMT3A|SMT3H1|SUMO-3|Smt3B	-	Two-hybrid	physical	Boutell C (2011)	PUBMED:21949651	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	#LPPI|Likely protein-protein interaction|figure 3c.	-	BIOGRID	P55854	-	NP_001273345|NP_008867	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
696848	10482	2703426	115745	971451	-	HHV1gp079	NXF1	UL54	MEX67|TAP	-	Affinity Capture-Western	physical	Chen IH (2005)	PUBMED:15767397	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	figure 6.	-	BIOGRID	Q9UBU9	Q59E96	NP_006353|NP_001074960	P10238	-	NP_044657	-	-	-	-	-	-
696849	10482	2703426	115745	971451	-	HHV1gp079	NXF1	UL54	MEX67|TAP	-	Reconstituted Complex	physical	Chen IH (2005)	PUBMED:15767397	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	figure 6.	-	BIOGRID	Q9UBU9	Q59E96	NP_006353|NP_001074960	P10238	-	NP_044657	-	-	-	-	-	-
696850	2703426	10482	971451	115745	HHV1gp079	-	UL54	NXF1	-	MEX67|TAP	Affinity Capture-Western	physical	Chen IH (2005)	PUBMED:15767397	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	figure 7.	-	BIOGRID	P10238	-	NP_044657	Q9UBU9	Q59E96	NP_006353|NP_001074960	-	-	-	-	-	-
726700	2703390	7874	971427	113622	HHV1gp082	-	RL2	USP7	-	HAUSP|TEF1	Affinity Capture-Western	physical	Kalamvoki M (2012)	PUBMED:22993145	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
726701	7874	2703390	113622	971427	-	HHV1gp082	USP7	RL2	HAUSP|TEF1	-	Affinity Capture-Western	physical	Kalamvoki M (2012)	PUBMED:22993145	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	P08393	G8HBH2	NP_044660	-	-	-	-	-	-
726702	2703417	9921	971444	115249	HHV1gp072	-	UL49	RNF10	-	RIE2	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q8N5U6	A0A024RBP0	NP_001317403|NP_055683	-	-	-	-	-	-
726703	2703417	50717	971444	119121	HHV1gp072	RP11-574F21.1	UL49	DCAF8	-	GAN2|H326|WDR42A	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q5TAQ9	B7Z8C9	NP_056541	-	-	-	-	-	-
726704	2703417	642658	971444	568157	HHV1gp072	-	UL49	SCX	-	SCXA|SCXB|bHLHa48	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q7RTU7	-	NP_001073983	-	-	-	-	-	-
726705	2703417	7307	971444	113157	HHV1gp072	-	UL49	U2AF1	-	FP793|RN|RNU2AF1|U2AF35|U2AFBP	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q01081	Q7Z780	NP_001020374|NP_001020375|NP_006749	-	-	-	-	-	-
726706	2703417	10628	971444	115872	HHV1gp072	RP11-315I20.4	UL49	TXNIP	-	EST01027|HHCPA78|THIF|VDUP1	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q9H3M7	A0A024R4B7	NP_001300901|NP_006463	-	-	-	-	-	-
726707	2703417	64750	971444	122265	HHV1gp072	-	UL49	SMURF2	-	-	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q9HAU4	Q96DE7	NP_073576	-	-	-	-	-	-
726708	2703417	2185	971444	108480	HHV1gp072	-	UL49	PTK2B	-	CADTK|CAKB|FADK2|FAK2|PKB|PTK|PYK2|RAFTK	Two-hybrid	physical	Li M (2011)	PUBMED:21424732	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P10233	D3YPK7	NP_044651	Q14289	-	NP_775267|NP_775266|NP_775268|NP_004094	-	-	-	-	-	-
726788	2703439	10513	971460	115769	HHV1gp107	-	US11	APPBP2	-	APP-BP2|HS.84084|PAT1	Two-hybrid	physical	Benboudjema L (2003)	PUBMED:12915535	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04487	G8H9C4	NP_044674	Q92624	A0A024QZ47	NP_001269405|NP_006371	-	-	-	-	-	-
726790	2703439	10513	971460	115769	HHV1gp107	-	US11	APPBP2	-	APP-BP2|HS.84084|PAT1	Reconstituted Complex	physical	Benboudjema L (2003)	PUBMED:12915535	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04487	G8H9C4	NP_044674	Q92624	A0A024QZ47	NP_001269405|NP_006371	-	-	-	-	-	-
734711	2703416	3475	971443	109697	HHV1gp070	-	UL48	IFRD1	-	PC4|TIS7	Reconstituted Complex	physical	Ge H (1994)	PUBMED:7809103	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P06492	G8HBG2	NP_044650	O00458	A4D0U1	NP_001007246|NP_001184009|NP_001184008|NP_001541	-	-	-	-	-	-
810920	3054	2703416	109304	971443	-	HHV1gp070	HCFC1	UL48	CFF|HCF|HCF-1|HCF1|HFC1|MRX3|PPP1R89|VCAF	-	Affinity Capture-Western	physical	Mahajan SS (2000)	PUBMED:10629049	9606	Homo sapiens	10298	Human Herpesvirus 1	Low Throughput	-	-	figure 2.	-	BIOGRID	P51610	A6NEM2	NP_005325	P06492	G8HBG2	NP_044650	-	-	-	-	-	-
832503	2703458	5591	971471	111577	HHV1gp41.5	-	UL29	PRKDC	-	DNA-PKcs|DNAPK|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P78527	-	NP_001075109|NP_008835	-	-	-	-	-	-
832504	2703458	6595	971471	112479	HHV1gp41.5	-	UL29	SMARCA2	-	BAF190|BRM|NCBRS|SNF2|SNF2L2|SNF2LA|SWI2|Sth1p|hBRM|hSNF2a	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P51531	B4DNT1|Q56A76|F6T8Q0|Q8N9Q1|B1ALF6|B4DSC8	NP_003061|NP_001276325|NP_001276326|NP_001276327|NP_620614|NP_001276328|NP_001276329	-	-	-	-	-	-
832505	2703458	6597	971471	112481	HHV1gp41.5	-	UL29	SMARCA4	-	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P51532	A7E2E1|Q9HBD4|B3KNW7	NP_003063|NP_001122319|NP_001122318|NP_001122317|NP_001122316|NP_001122320|NP_001122321	-	-	-	-	-	-
832506	2703458	10111	971471	115417	HHV1gp41.5	-	UL29	RAD50	-	NBSLD|RAD502|hRad50	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	Q92878	A5D6Y3	NP_005723	-	-	-	-	-	-
832507	2703458	7520	971471	113353	HHV1gp41.5	-	UL29	XRCC5	-	KARP-1|KARP1|KU80|KUB2|Ku86|NFIV	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P13010	-	NP_066964	-	-	-	-	-	-
832508	2703458	2547	971471	108822	HHV1gp41.5	CTA-216E10.7	UL29	XRCC6	-	CTC75|CTCBF|G22P1|KU70|ML8|TLAA	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P12956	B1AHC9|A0A024R1N4|B4DE32|B4E356	NP_001460|NP_001275905|NP_001275907|NP_001275906	-	-	-	-	-	-
832509	2703458	6117	971471	112037	HHV1gp41.5	-	UL29	RPA1	-	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P27694	-	NP_002936	-	-	-	-	-	-
832510	2703458	6605	971471	112489	HHV1gp41.5	-	UL29	SMARCE1	-	BAF57	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	Q969G3	A0A024R1S7	NP_003070	-	-	-	-	-	-
832511	2703458	2703392	971471	971429	HHV1gp41.5	HHV1gp084	UL29	RS1	-	-	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P08392	-	NP_044662	-	-	-	-	-	-
832512	2703458	2703420	971471	971446	HHV1gp41.5	HHV1gp010	UL29	UL5	-	-	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P10189	G8HBB8	NP_044606	-	-	-	-	-	-
832513	2703458	2703432	971471	971456	HHV1gp41.5	HHV1gp015	UL29	UL8	-	-	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P10192	-	NP_044609	-	-	-	-	-	-
832514	2703458	2703417	971471	971444	HHV1gp41.5	HHV1gp072	UL29	UL49	-	-	Affinity Capture-MS	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P10233	D3YPK7	NP_044651	-	-	-	-	-	-
832515	2703458	2703392	971471	971429	HHV1gp41.5	HHV1gp084	UL29	RS1	-	-	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P08392	-	NP_044662	-	-	-	-	-	-
832516	2703458	2703420	971471	971446	HHV1gp41.5	HHV1gp010	UL29	UL5	-	-	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P10189	G8HBB8	NP_044606	-	-	-	-	-	-
832517	2703458	2703417	971471	971444	HHV1gp41.5	HHV1gp072	UL29	UL49	-	-	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	10298	Human Herpesvirus 1	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P10233	D3YPK7	NP_044651	-	-	-	-	-	-
832518	2703458	6599	971471	112483	HHV1gp41.5	-	UL29	SMARCC1	-	BAF155|CRACC1|Rsc8|SRG3|SWI3	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	Q92922	Q58EY4	NP_003065	-	-	-	-	-	-
832519	2703458	6597	971471	112481	HHV1gp41.5	-	UL29	SMARCA4	-	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P51532	A7E2E1|Q9HBD4|B3KNW7	NP_003063|NP_001122319|NP_001122318|NP_001122317|NP_001122316|NP_001122320|NP_001122321	-	-	-	-	-	-
832520	2703458	8467	971471	114045	HHV1gp41.5	-	UL29	SMARCA5	-	ISWI|SNF2H|WCRF135|hISWI|hSNF2H	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	O60264	-	NP_003592	-	-	-	-	-	-
832521	2703458	7520	971471	113353	HHV1gp41.5	-	UL29	XRCC5	-	KARP-1|KARP1|KU80|KUB2|Ku86|NFIV	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	P13010	-	NP_066964	-	-	-	-	-	-
832522	2703458	3066	971471	109316	HHV1gp41.5	-	UL29	HDAC2	-	HD2|RPD3|YAF1	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	Q92769	-	NP_001518	-	-	-	-	-	-
832523	2703458	10111	971471	115417	HHV1gp41.5	-	UL29	RAD50	-	NBSLD|RAD502|hRad50	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	Q92878	A5D6Y3	NP_005723	-	-	-	-	-	-
832524	2703458	7486	971471	113323	HHV1gp41.5	-	UL29	WRN	-	RECQ3|RECQL2|RECQL3	Affinity Capture-Western	physical	Taylor TJ (2004)	PUBMED:15140983	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04296	-	NP_044631	Q14191	Q59F09	NP_000544	-	-	-	-	-	-
833642	2703390	9025	971427	114492	HHV1gp082	-	RL2	RNF8	-	hRNF8	Affinity Capture-Western	physical	Lilley CE (2010)	PUBMED:20075863	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P08393	G8HBH2	NP_044660	O76064	-	NP_898901|NP_003949	-	-	-	-	-	-
833643	2703390	9025	971427	114492	HHV1gp082	-	RL2	RNF8	-	hRNF8	Biochemical Activity	physical	Lilley CE (2010)	PUBMED:20075863	10298	Human Herpesvirus 1	9606	Homo sapiens	Low Throughput	-	Ubiquitination	E1|E2	-	BIOGRID	P08393	G8HBH2	NP_044660	O76064	-	NP_898901|NP_003949	-	-	-	-	-	-
837873	2703401	3320	971434	109552	HHV1gp089	-	US3	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-
837874	2703401	3326	971434	109558	HHV1gp089	RP1-302G2.1	US3	HSP90AB1	-	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258898|NP_001258899|NP_001258900|NP_001258901|NP_031381	-	-	-	-	-	-
837875	2703401	11140	971434	116312	HHV1gp089	-	US3	CDC37	-	P50CDC37	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	Q16543	A0A024R7B7	NP_008996	-	-	-	-	-	-
837876	2703401	203068	971434	128444	HHV1gp089	DAAP-285E11.4	US3	TUBB	-	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry|human herpesvirus 1; mutation K220N	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-
837877	2703401	8471	971434	114048	HHV1gp089	-	US3	IRS4	-	IRS-4|PY160	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	O14654	-	NP_003595	-	-	-	-	-	-
837878	2703401	6950	971434	112810	HHV1gp089	-	US3	TCP1	-	CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10298	Human Herpesvirus 1	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P04413|P06484	B9VQJ7|G8HBH8	NP_044665|NP_044666	P17987	E7EQR6	NP_110379|NP_001008897	-	-	-	-	-	-
