BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
504355	155871	25909	1205541	117414	HIV1gp5	MSTP108	tat	AHCTF1	-	ELYS|MST108|TMBS62	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q8WYP5	-	NP_001310271|NP_056261|NP_001310272	-	-	-	-	-	-
504356	155871	103	1205541	106617	HIV1gp5	RP11-61L14.5	tat	ADAR	-	ADAR1|AGS6|DRADA|DSH|DSRAD|G1P1|IFI-4|IFI4|K88DSRBP|P136	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	P55265	-	NP_056656|NP_056655|NP_001102|NP_001180424|NP_001020278	-	-	-	-	-	-
504357	155871	22985	1205541	116634	HIV1gp5	-	tat	ACIN1	-	ACINUS|ACN|fSAP152	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9UKV3	B4DQZ7	NP_001158286|NP_001158287|NP_055792|NP_001158288|NP_001158289	-	-	-	-	-	-
504358	155871	26574	1205541	117743	HIV1gp5	HSPC277	tat	AATF	-	BFR2|CHE-1|CHE1|DED	Reconstituted Complex	physical	Gautier VW (2009)	PUBMED:19454010	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	High Throughput	-	-	HIV 1: Protein TAT|High Throughput: An in vitro GST-Tat pull-down assay was performed using nuclear extracts from Jurkat cells followed by mass spectrometric analysis to identify interacting proteins.	-	BIOGRID	P04608	-	NP_057853	Q9NY61	-	NP_036270	-	-	-	-	-	-
504359	920	156110	107358	1205545	-	HIV1gp9	CD4	nef	CD4mut	-	Co-crystal Structure	physical	Grzesiek S (1996)	PUBMED:8599760	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	NMR structure	-	BIOGRID	P01730	B0AZV7|B4DT49	NP_001181943|NP_000607|NP_001181946|NP_001181945|NP_001181944	P04601	-	NP_057857	-	-	-	-	-	-
504360	2534	156110	108810	1205545	RP1-66H14.1	HIV1gp9	FYN	nef	SLK|SYN|p59-FYN	-	Co-crystal Structure	physical	Lee CH (1996)	PUBMED:8681387	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	A complex of HIV-1 NEF and the SH3 domain of Fyn tyrosine kinase with a single amino acid substitution (R96I).	-	BIOGRID	P06241	-	NP_002028|NP_694593|NP_694592	P04601	-	NP_057857	-	-	-	-	-	-
504361	2534	156110	108810	1205545	RP1-66H14.1	HIV1gp9	FYN	nef	SLK|SYN|p59-FYN	-	Co-crystal Structure	physical	Arold S (1997)	PUBMED:9351809	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	A complex of the HIV-1 Nef protein with the wild-type FYN kinase SH3 domain.	-	BIOGRID	P06241	-	NP_002028|NP_694593|NP_694592	P04601	-	NP_057857	-	-	-	-	-	-
504362	6714	156110	112592	1205545	RP5-823N20.1	HIV1gp9	SRC	nef	ASV|SRC1|c-SRC|p60-Src	-	Reconstituted Complex	physical	Arold S (1998)	PUBMED:9778343	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P12931	-	NP_938033|NP_005408	P04601	-	NP_057857	-	-	-	-	-	-
504363	3055	156110	109305	1205545	RP5-836N17.3	HIV1gp9	HCK	nef	JTK9|p59Hck|p61Hck	-	Reconstituted Complex	physical	Arold S (1998)	PUBMED:9778343	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P08631	J3KPD6|A8K4G3	NP_002101|NP_001165604|NP_001165602|NP_001165603|NP_001165600|NP_001165601	P04601	-	NP_057857	-	-	-	-	-	-
504364	2534	156110	108810	1205545	RP1-66H14.1	HIV1gp9	FYN	nef	SLK|SYN|p59-FYN	-	Reconstituted Complex	physical	Arold S (1998)	PUBMED:9778343	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P06241	-	NP_002028|NP_694593|NP_694592	P04601	-	NP_057857	-	-	-	-	-	-
504365	3932	156110	110124	1205545	RP4-675E8.4	HIV1gp9	LCK	nef	IMD22|LSK|YT16|p56lck|pp58lck	-	Reconstituted Complex	physical	Arold S (1998)	PUBMED:9778343	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P06239	-	NP_005347|NP_001317397|NP_001036236	P04601	-	NP_057857	-	-	-	-	-	-
504366	156110	920	1205545	107358	HIV1gp9	-	nef	CD4	-	CD4mut	Protein-peptide	physical	Preusser A (2001)	PUBMED:11264384	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	In vitro binding of full-length HIV-1 Nef protein to the cytoplasmic domain of CD4.	-	BIOGRID	P04601	-	NP_057857	P01730	B0AZV7|B4DT49	NP_001181943|NP_000607|NP_001181946|NP_001181945|NP_001181944	-	-	-	-	-	-
504367	11168	155348	116339	1205538	-	HIV1gp1	PSIP1	gag-pol	DFS70|LEDGF|PAIP|PSIP2|p52|p75	-	Co-crystal Structure	physical	Cherepanov P (2005)	PUBMED:16260736	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	O75475	-	NP_150091|NP_066967|NP_001304827|NP_001304829|NP_001121689	P04585	-	NP_057849	-	-	-	-	-	-
504368	155348	11168	1205538	116339	HIV1gp1	-	gag-pol	PSIP1	-	DFS70|LEDGF|PAIP|PSIP2|p52|p75	Reconstituted Complex	physical	Cherepanov P (2005)	PUBMED:15895093	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04585	-	NP_057849	O75475	-	NP_150091|NP_066967|NP_001304827|NP_001304829|NP_001121689	-	-	-	-	-	-
504369	11168	155348	116339	1205538	-	HIV1gp1	PSIP1	gag-pol	DFS70|LEDGF|PAIP|PSIP2|p52|p75	-	Reconstituted Complex	physical	Cherepanov P (2005)	PUBMED:15895093	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	O75475	-	NP_150091|NP_066967|NP_001304827|NP_001304829|NP_001121689	P04585	-	NP_057849	-	-	-	-	-	-
506503	155871	3576	1205541	109790	HIV1gp5	-	tat	CXCL8	-	GCP-1|GCP1|IL8|LECT|LUCT|LYNAP|MDNCF|MONAP|NAF|NAP-1|NAP1	Affinity Capture-MS	physical	Vardabasso C (2008)	PUBMED:18226242	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04608	-	NP_057853	P10145	A0A024RDA5	NP_000575	-	-	-	-	-	-
506504	155871	3576	1205541	109790	HIV1gp5	-	tat	CXCL8	-	GCP-1|GCP1|IL8|LECT|LUCT|LYNAP|MDNCF|MONAP|NAF|NAP-1|NAP1	Affinity Capture-Western	physical	Vardabasso C (2008)	PUBMED:18226242	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04608	-	NP_057853	P10145	A0A024RDA5	NP_000575	-	-	-	-	-	-
506505	155871	3576	1205541	109790	HIV1gp5	-	tat	CXCL8	-	GCP-1|GCP1|IL8|LECT|LUCT|LYNAP|MDNCF|MONAP|NAF|NAP-1|NAP1	Reconstituted Complex	physical	Vardabasso C (2008)	PUBMED:18226242	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04608	-	NP_057853	P10145	A0A024RDA5	NP_000575	-	-	-	-	-	-
514394	1387	155871	107777	1205541	-	HIV1gp5	CREBBP	tat	CBP|KAT3A|RSTS	-	Affinity Capture-Western	physical	Marzio G (1998)	PUBMED:9811832	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q92793	-	NP_001073315|NP_004371	P04608	-	NP_057853	-	-	-	-	-	-
514395	2033	155871	108347	1205541	RP1-85F18.1	HIV1gp5	EP300	tat	KAT3B|RSTS2|p300	-	Affinity Capture-Western	physical	Marzio G (1998)	PUBMED:9811832	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001420	P04608	-	NP_057853	-	-	-	-	-	-
514396	155871	1387	1205541	107777	HIV1gp5	-	tat	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-Western	physical	Marzio G (1998)	PUBMED:9811832	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04608	-	NP_057853	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-
514397	155871	2033	1205541	108347	HIV1gp5	RP1-85F18.1	tat	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-Western	physical	Marzio G (1998)	PUBMED:9811832	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04608	-	NP_057853	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
514398	155871	2033	1205541	108347	HIV1gp5	RP1-85F18.1	tat	EP300	-	KAT3B|RSTS2|p300	Reconstituted Complex	physical	Marzio G (1998)	PUBMED:9811832	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04608	-	NP_057853	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
518099	155348	6598	1205538	112482	HIV1gp1	-	gag-pol	SMARCB1	-	BAF47|INI1|MRD15|PPP1R144|RDT|RTPS1|SNF5|SNF5L1|SWNTS1|Sfh1p|Snr1|hSNFS	Two-hybrid	physical	Yung E (2004)	PUBMED:14963118	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04585	-	NP_057849	Q12824	Q9H836	NP_001304875|NP_001007469|NP_003064	-	-	-	-	-	-
518100	155348	6598	1205538	112482	HIV1gp1	-	gag-pol	SMARCB1	-	BAF47|INI1|MRD15|PPP1R144|RDT|RTPS1|SNF5|SNF5L1|SWNTS1|Sfh1p|Snr1|hSNFS	Reconstituted Complex	physical	Yung E (2004)	PUBMED:14963118	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04585	-	NP_057849	Q12824	Q9H836	NP_001304875|NP_001007469|NP_003064	-	-	-	-	-	-
518804	1387	155871	107777	1205541	-	HIV1gp5	CREBBP	tat	CBP|KAT3A|RSTS	-	Co-crystal Structure	physical	Vendel AC (2004)	PUBMED:14744133	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q92793	-	NP_001073315|NP_004371	P04608	-	NP_057853	-	-	-	-	-	-
535057	55193	155871	120490	1205541	-	HIV1gp5	PBRM1	tat	BAF180|PB1	-	Protein-peptide	physical	Charlop-Powers Z (2010)	PUBMED:20368734	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q86U86	-	NP_851385|NP_060783	P04608	-	NP_057853	-	-	-	-	-	-
546923	8945	155945	114457	1205543	RP11-529I10.2	HIV1gp7	BTRC	vpu	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	-	Affinity Capture-Western	physical	Belaidouni N (2007)	PUBMED:17445772	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q9Y297	B2R8L3|B7Z3H4|Q68DS0	NP_003930|NP_378663|NP_001243785	-	-	NP_057855	-	-	-	-	-	-
546924	155945	8945	1205543	114457	HIV1gp7	RP11-529I10.2	vpu	BTRC	-	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	Affinity Capture-Western	physical	Belaidouni N (2007)	PUBMED:17445772	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_057855	Q9Y297	B2R8L3|B7Z3H4|Q68DS0	NP_003930|NP_378663|NP_001243785	-	-	-	-	-	-
555127	8065	155459	113743	1205539	-	HIV1gp3	CUL5	vif	VACM-1|VACM1	-	Affinity Capture-Western	physical	Mehle A (2006)	PUBMED:16636053	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q93034	-	NP_003469	P69723|P69721|P69720	-	NP_057851	-	-	-	-	-	-
555128	155459	8065	1205539	113743	HIV1gp3	-	vif	CUL5	-	VACM-1|VACM1	Reconstituted Complex	physical	Mehle A (2006)	PUBMED:16636053	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	Q93034	-	NP_003469	-	-	-	-	-	-
555159	7251	155030	113102	1205537	-	HIV1gp2	TSG101	gag	TSG10|VPS23	-	Affinity Capture-Western	physical	Okumura A (2006)	PUBMED:16434471	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q99816	-	NP_006283	P04591	-	NP_057850	-	-	-	-	-	-
555160	155030	7251	1205537	113102	HIV1gp2	-	gag	TSG101	-	TSG10|VPS23	Affinity Capture-Western	physical	Okumura A (2006)	PUBMED:16434471	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04591	-	NP_057850	Q99816	-	NP_006283	-	-	-	-	-	-
555161	155459	57379	1205539	121497	HIV1gp3	-	vif	AICDA	-	AID|ARP2|CDA2|HEL-S-284|HIGM2	Affinity Capture-Western	physical	Santa-Marta M (2007)	PUBMED:16580072	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	Q9GZX7	Q546Y9|Q7Z599	NP_065712	-	-	-	-	-	-
555562	155807	1642	1205540	108009	HIV1gp4	-	vpr	DDB1	-	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-Western	physical	Belzile JP (2010)	PUBMED:20089662	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_057852	Q16531	-	NP_001914	-	-	-	-	-	-
555563	155807	8451	1205540	114029	HIV1gp4	RP11-391H12.1	vpr	CUL4A	-	-	Affinity Capture-Western	physical	Belzile JP (2010)	PUBMED:20089662	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_057852	Q13619	B2RBV7	NP_001008895|NP_003580|NP_001265443|NP_001265442	-	-	-	-	-	-
555677	155945	684	1205543	107149	HIV1gp7	-	vpu	BST2	-	CD317|TETHERIN	Affinity Capture-Western	physical	Douglas JL (2009)	PUBMED:19515779	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	-	-	NP_057855	Q10589	A0A024R7H5	NP_004326	-	-	-	-	-	-
555678	684	155945	107149	1205543	-	HIV1gp7	BST2	vpu	CD317|TETHERIN	-	Affinity Capture-Western	physical	Douglas JL (2009)	PUBMED:19515779	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q10589	A0A024R7H5	NP_004326	-	-	NP_057855	-	-	-	-	-	-
556556	4193	155459	110358	1205539	-	HIV1gp3	MDM2	vif	ACTFS|HDMX|hdm2	-	Affinity Capture-Western	physical	Izumi T (2009)	PUBMED:19128510	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001265391|NP_002383|NP_001138809|NP_001138811|NP_001138812	P69723|P69721|P69720	-	NP_057851	-	-	-	-	-	-
556557	155459	4193	1205539	110358	HIV1gp3	-	vif	MDM2	-	ACTFS|HDMX|hdm2	Affinity Capture-Western	physical	Izumi T (2009)	PUBMED:19128510	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001265391|NP_002383|NP_001138809|NP_001138811|NP_001138812	-	-	-	-	-	-
557246	155459	60489	1205539	121920	HIV1gp3	MDS019	vif	APOBEC3G	-	A3G|ARCD|ARP-9|ARP9|CEM-15|CEM15|bK150C2.7|dJ494G10.1	PCA	physical	Cadima-Couto I (2011)	PUBMED:21279453	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	Q9HC16	-	NP_068594	-	-	-	-	-	-
558481	920	155945	107358	1205543	-	HIV1gp7	CD4	vpu	CD4mut	-	Affinity Capture-Western	physical	Magadan JG (2010)	PUBMED:20442859	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P01730	B0AZV7|B4DT49	NP_001181943|NP_000607|NP_001181946|NP_001181945|NP_001181944	-	-	NP_057855	-	-	-	-	-	-
558483	8945	155945	114457	1205543	RP11-529I10.2	HIV1gp7	BTRC	vpu	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	-	Affinity Capture-Western	physical	Magadan JG (2010)	PUBMED:20442859	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q9Y297	B2R8L3|B7Z3H4|Q68DS0	NP_003930|NP_378663|NP_001243785	-	-	NP_057855	-	-	-	-	-	-
561944	155030	53347	1205537	119748	HIV1gp2	-	gag	UBASH3A	-	CLIP4|STS-2|TULA|TULA-1	Affinity Capture-Western	physical	Smirnova EV (2008)	PUBMED:18006034	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04591	-	NP_057850	P57075	-	NP_061834|NP_001001895|NP_001230396	-	-	-	-	-	-
561945	155030	6059	1205537	111986	HIV1gp2	OK/SW-cl.40	gag	ABCE1	-	ABC38|OABP|RLI|RNASEL1|RNASELI|RNS4I	Affinity Capture-Western	physical	Smirnova EV (2008)	PUBMED:18006034	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P04591	-	NP_057850	P61221	-	NP_001035809|NP_002931	-	-	-	-	-	-
561946	53347	155030	119748	1205537	-	HIV1gp2	UBASH3A	gag	CLIP4|STS-2|TULA|TULA-1	-	Affinity Capture-Western	physical	Smirnova EV (2008)	PUBMED:18006034	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P57075	-	NP_061834|NP_001001895|NP_001230396	P04591	-	NP_057850	-	-	-	-	-	-
567797	155871	155871	1205541	1205541	HIV1gp5	HIV1gp5	tat	tat	-	-	Biochemical Activity	physical	Deng L (2001)	PUBMED:11689053	11676	Human Immunodeficiency Virus 1	11676	Human Immunodeficiency Virus 1	Low Throughput	-	Acetylation	-	-	BIOGRID	P04608	-	NP_057853	P04608	-	NP_057853	-	-	-	-	-	-
567905	3308	155459	109540	1205539	-	HIV1gp3	HSPA4	vif	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	-	Affinity Capture-Western	physical	Sugiyama R (2011)	PUBMED:21228271	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P34932	-	NP_002145	P69723|P69721|P69720	-	NP_057851	-	-	-	-	-	-
567906	155459	60489	1205539	121920	HIV1gp3	MDS019	vif	APOBEC3G	-	A3G|ARCD|ARP-9|ARP9|CEM-15|CEM15|bK150C2.7|dJ494G10.1	Affinity Capture-Western	physical	Sugiyama R (2011)	PUBMED:21228271	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	Q9HC16	-	NP_068594	-	-	-	-	-	-
568080	8651	155030	114203	1205537	-	HIV1gp2	SOCS1	gag	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP3	-	Co-fractionation	physical	Nishi M (2009)	PUBMED:19327355	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	O15524	Q4JHT5	NP_003736	P04591	-	NP_057850	-	-	-	-	-	-
568083	8651	155030	114203	1205537	-	HIV1gp2	SOCS1	gag	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP3	-	Co-purification	physical	Nishi M (2009)	PUBMED:19327355	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	O15524	Q4JHT5	NP_003736	P04591	-	NP_057850	-	-	-	-	-	-
568084	8453	155030	114031	1205537	RP11-297A16.3	HIV1gp2	CUL2	gag	-	-	Co-purification	physical	Nishi M (2009)	PUBMED:19327355	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q13617	-	NP_001311304|NP_001311305|NP_001185708|NP_001185707|NP_001185706|NP_003582	P04591	-	NP_057850	-	-	-	-	-	-
568085	6923	155030	112785	1205537	-	HIV1gp2	TCEB2	gag	ELOB|SIII	-	Co-purification	physical	Nishi M (2009)	PUBMED:19327355	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q15370	-	NP_996896|NP_009039	P04591	-	NP_057850	-	-	-	-	-	-
568086	6921	155030	112783	1205537	-	HIV1gp2	TCEB1	gag	SIII|eloC	-	Co-purification	physical	Nishi M (2009)	PUBMED:19327355	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	Q15369	A0A024R7Y5	NP_001191786|NP_001191787|NP_001191793|NP_001191792|NP_001191791|NP_001191790|NP_001191788|NP_001191789|NP_005639	P04591	-	NP_057850	-	-	-	-	-	-
568087	9978	155030	115301	1205537	RP11-554C12.1	HIV1gp2	RBX1	gag	BA554C12.1|RNF75|ROC1	-	Co-purification	physical	Nishi M (2009)	PUBMED:19327355	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P62877	-	NP_055063	P04591	-	NP_057850	-	-	-	-	-	-
568679	7157	155459	113010	1205539	-	HIV1gp3	TP53	vif	BCC7|LFS1|P53|TRP53	-	Affinity Capture-Western	physical	Izumi T (2010)	PUBMED:21071676	9606	Homo sapiens	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	P69723|P69721|P69720	-	NP_057851	-	-	-	-	-	-
568680	155459	7157	1205539	113010	HIV1gp3	-	vif	TP53	-	BCC7|LFS1|P53|TRP53	Reconstituted Complex	physical	Izumi T (2010)	PUBMED:21071676	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-
568681	155459	60489	1205539	121920	HIV1gp3	MDS019	vif	APOBEC3G	-	A3G|ARCD|ARP-9|ARP9|CEM-15|CEM15|bK150C2.7|dJ494G10.1	Reconstituted Complex	physical	Izumi T (2010)	PUBMED:21071676	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P69723|P69721|P69720	-	NP_057851	Q9HC16	-	NP_068594	-	-	-	-	-	-
569019	155807	9730	1205540	115079	HIV1gp4	-	vpr	VPRBP	-	DCAF1	Co-localization	physical	Belzile JP (2010)	PUBMED:20824083	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	HIV 1: Protein Vpr	-	BIOGRID	-	-	NP_057852	Q9Y4B6	-	NP_055518|NP_001165375	-	-	-	-	-	-
569020	155807	7158	1205540	113011	HIV1gp4	-	vpr	TP53BP1	-	53BP1|p202	Co-localization	physical	Belzile JP (2010)	PUBMED:20824083	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	HIV 1: Protein Vpr	-	BIOGRID	-	-	NP_057852	Q12888	-	NP_005648|NP_001135452|NP_001135451	-	-	-	-	-	-
569021	155807	6118	1205540	112038	HIV1gp4	RP4-547C9.3	vpr	RPA2	-	REPA2|RP-A p32|RP-A p34|RPA32	Co-localization	physical	Belzile JP (2010)	PUBMED:20824083	11676	Human Immunodeficiency Virus 1	9606	Homo sapiens	Low Throughput	-	-	HIV 1: Protein Vpr	-	BIOGRID	-	-	NP_057852	P15927	B4DUL2	NP_002937|NP_001284487|NP_001273005	-	-	-	-	-	-
569022	155807	155807	1205540	1205540	HIV1gp4	HIV1gp4	vpr	vpr	-	-	Affinity Capture-Western	physical	Belzile JP (2010)	PUBMED:20824083	11676	Human Immunodeficiency Virus 1	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	HIV 1: Protein Vpr	-	BIOGRID	-	-	NP_057852	-	-	NP_057852	-	-	-	-	-	-
569023	155807	155807	1205540	1205540	HIV1gp4	HIV1gp4	vpr	vpr	-	-	FRET	physical	Belzile JP (2010)	PUBMED:20824083	11676	Human Immunodeficiency Virus 1	11676	Human Immunodeficiency Virus 1	Low Throughput	-	-	HIV 1: Protein Vpr	-	BIOGRID	-	-	NP_057852	-	-	NP_057852	-	-	-	-	-	-
