#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
2652427	43740578	11113	4383861	116290	GU280_gp01_nsp13	-	nsp13	CIT	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CRIK|STK21	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.887314876	-	Average Spectral Counts: 6|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.887314876|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	O14578	-	NP_009105|NP_001193928	-	-	-	-	-	-
2652428	43740578	3281	4383861	109515	GU280_gp01_nsp13	-	nsp13	HSBP1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	NPC-A-13	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.851502614	-	Average Spectral Counts: 4.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.851502614|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	O75506	-	NP_001528	-	-	-	-	-	-
2652429	43740578	5116	4383861	111146	GU280_gp01_nsp13	-	nsp13	PCNT	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	KEN|MOPD2|PCN|PCNT2|PCNTB|PCTN2|SCKL4	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.971855938	-	Average Spectral Counts: 181|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.971855938|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	O95613	-	NP_001302458|NP_006022	-	-	-	-	-	-
2652430	43740578	11116	4383861	116291	GU280_gp01_nsp13	-	nsp13	FGFR1OP	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	FOP	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.981570359	-	Average Spectral Counts: 2|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.981570359|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725308	O95684	B4DH64|A0A087WV25	NP_001265619|NP_008976|NP_919410	-	-	-	-	-	-
2652431	43740578	5576	4383861	111562	GU280_gp01_nsp13	-	nsp13	PRKAR2A	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	PKR2|PRKAR2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.897857211	-	Average Spectral Counts: 20|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.897857211|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	P13861	A0A024R2W3	NP_004148|NP_001308911|NP_001308918|NP_001308912	-	-	-	-	-	-
2652432	43740578	5566	4383861	111553	GU280_gp01_nsp13	-	nsp13	PRKACA	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	PKACA	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.880321174	-	Average Spectral Counts: 5.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.880321174|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	P17612	A0A024R7J0	NP_001291278|NP_002721|NP_997401	-	-	-	-	-	-
2652433	43740578	5577	4383861	111563	GU280_gp01_nsp13	-	nsp13	PRKAR2B	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	PRKAR2|RII-BETA	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.983191506	-	Average Spectral Counts: 6.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.983191506|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	P31323	B3KY43|A0A024R712	NP_002727	-	-	-	-	-	-
2652434	43740578	5962	4383861	111894	GU280_gp01_nsp13	-	nsp13	RDX	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	DFNB24	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.912028315	-	Average Spectral Counts: 7|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.912028315|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	P35241	Q6PKD3|B0YJ88	NP_002897|NP_001247425|NP_001247424|NP_001247423|NP_001247422|NP_001247421	-	-	-	-	-	-
2652435	43740578	1063	4383861	107492	GU280_gp01_nsp13	RP11-262H5.1	nsp13	CENPF	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CENF|PRO1779|hcp-1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.873840643	-	Average Spectral Counts: 20|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.873840643|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	P49454	-	NP_057427	-	-	-	-	-	-
2652436	43740578	7088	4383861	112943	GU280_gp01_nsp13	RP11-203D19.1	nsp13	TLE1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	ESG|ESG1|GRG1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.96917283	-	Average Spectral Counts: 4.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.96917283|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q04724	-	NP_005068|NP_001290032|NP_001290033	-	-	-	-	-	-
2652437	43740578	7090	4383861	112945	GU280_gp01_nsp13	-	nsp13	TLE3	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	ESG|ESG3|GRG3|HsT18976	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.933626993	-	Average Spectral Counts: 18|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.933626993|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q04726	H0YKT5|Q6PRX3|F5H7D6|B3KUA2	NP_001269908|NP_001269909|NP_005069|NP_001269911|NP_001269910|NP_065959|NP_001098662	-	-	-	-	-	-
2652438	43740578	166	4383861	106675	GU280_gp01_nsp13	-	nsp13	AES	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	AES-1|AES-2|ESP1|GRG|GRG5|Grg-5|TLE5	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.962431031	-	Average Spectral Counts: 2.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.962431031|SAINTexpress BFDR: 0.04	-	BIOGRID	P0DTD1	-	YP_009725308	Q08117	Q8WY48	NP_945321|NP_001121|NP_945320	-	-	-	-	-	-
2652439	43740578	2802	4383861	109064	GU280_gp01_nsp13	-	nsp13	GOLGA3	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GCP170|MEA-2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.928738823	-	Average Spectral Counts: 85|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.928738823|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q08378	-	NP_001166028|NP_005886	-	-	-	-	-	-
2652440	43740578	2801	4383861	109063	GU280_gp01_nsp13	RP11-395P17.5	nsp13	GOLGA2	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GM130	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.952311087	-	Average Spectral Counts: 77.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.952311087|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q08379	-	NP_004477	-	-	-	-	-	-
2652441	43740578	2804	4383861	109066	GU280_gp01_nsp13	-	nsp13	GOLGB1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GCP|GCP372|GOLIM1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.985604541	-	Average Spectral Counts: 90|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.985604541|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q14789	F1T0J2	NP_001243416|NP_001243417|NP_001243415|NP_004478	-	-	-	-	-	-
2652442	43740578	56850	4383861	121210	GU280_gp01_nsp13	-	nsp13	GRIPAP1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GRASP-1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.989815969	-	Average Spectral Counts: 31|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.989815969|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q4V328	-	NP_064522	-	-	-	-	-	-
2652443	43740578	9857	4383861	115191	GU280_gp01_nsp13	RP11-502H18.1	nsp13	CEP350	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CAP350|GM133	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.86755993	-	Average Spectral Counts: 5.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.86755993|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q5VT06	-	NP_055625	-	-	-	-	-	-
2652444	43740578	9659	4383861	115017	GU280_gp01_nsp13	RP4-791M13.2	nsp13	PDE4DIP	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CMYA2|MMGL	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.979124391	-	Average Spectral Counts: 23.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.979124391|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q5VU43	A0A087WYE4|A0A087WVF8	NP_055459|NP_001185763|NP_001185761|NP_001182189|NP_001002812|NP_001002811|NP_001002810|NP_071754|NP_001182190	-	-	-	-	-	-
2652445	43740578	9662	4383861	115018	GU280_gp01_nsp13	-	nsp13	CEP135	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CEP4|KIAA0635|MCPH8	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.975292134	-	Average Spectral Counts: 6.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.975292134|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q66GS9	-	NP_079285	-	-	-	-	-	-
2652446	43740578	23177	4383861	116789	GU280_gp01_nsp13	-	nsp13	CEP68	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	KIAA0582	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.879704216	-	Average Spectral Counts: 3|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.879704216|SAINTexpress BFDR: 0.03	-	BIOGRID	P0DTD1	-	YP_009725308	Q76N32	-	NP_055962|NP_001306030|NP_001306029	-	-	-	-	-	-
2652447	43740578	11064	4383861	116248	GU280_gp01_nsp13	RP11-165P4.1	nsp13	CNTRL	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CEP1|CEP110|FAN|bA165P4.1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.989917408	-	Average Spectral Counts: 5|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.989917408|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q7Z7A1	-	NP_001317691|NP_008949	-	-	-	-	-	-
2652448	43740578	23085	4383861	116714	GU280_gp01_nsp13	-	nsp13	ERC1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	Cast2|ELKS|ERC-1|RAB6IP2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.990718127	-	Average Spectral Counts: 24|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.990718127|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q8IUD2	G8JLD3	NP_829883|NP_001288177|NP_829884	-	-	-	-	-	-
2652449	43740578	9648	4383861	115006	GU280_gp01_nsp13	-	nsp13	GCC2	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GCC185|RANBP2L4|REN53	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.987387119	-	Average Spectral Counts: 4.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.987387119|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q8IWJ2	B3KR21	NP_852118	-	-	-	-	-	-
2652450	43740578	79745	4383861	122857	GU280_gp01_nsp13	-	nsp13	CLIP4	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	RSNL2	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.966944672	-	Average Spectral Counts: 3.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.966944672|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q8N3C7	A8K6D0|B7Z936	NP_078968|NP_001274456|NP_001274457	-	-	-	-	-	-
2652451	43740578	51199	4383861	119372	GU280_gp01_nsp13	-	nsp13	NIN	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	SCKL7	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.991583194	-	Average Spectral Counts: 69|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.991583194|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q8N4C6	Q5XUU0	NP_057434|NP_891989|NP_891991|NP_065972	-	-	-	-	-	-
2652452	43740578	201134	4383861	128362	GU280_gp01_nsp13	-	nsp13	CEP112	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	CCDC46|MACOCO	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.964318835	-	Average Spectral Counts: 2.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.964318835|SAINTexpress BFDR: 0.05	-	BIOGRID	P0DTD1	-	YP_009725308	Q8N8E3	A2RRR7|B4DR29	NP_001186094|NP_001289820|NP_659473|NP_001032402	-	-	-	-	-	-
2652453	43740578	145282	4383861	126903	GU280_gp01_nsp13	-	nsp13	MIPOL1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	-	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.98176996	-	Average Spectral Counts: 18|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.98176996|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q8TD10	A8K735|Q4G0U7	NP_620059|NP_001182226|NP_001182225	-	-	-	-	-	-
2652454	43740578	8975	4383861	114465	GU280_gp01_nsp13	-	nsp13	USP13	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	ISOT3|IsoT-3	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.987514452	-	Average Spectral Counts: 10.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.987514452|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q92995	-	NP_003931	-	-	-	-	-	-
2652455	43740578	79571	4383861	122718	GU280_gp01_nsp13	-	nsp13	GCC1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GCC1P|GCC88	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.873361571	-	Average Spectral Counts: 9.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.873361571|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q96CN9	A4D0Z4	NP_078799	-	-	-	-	-	-
2652456	43740578	152789	4383861	127465	GU280_gp01_nsp13	-	nsp13	JAKMIP1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	Gababrbp|JAMIP1|MARLIN1	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.987966991	-	Average Spectral Counts: 14.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.987966991|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q96N16	-	NP_653321|NP_001092903	-	-	-	-	-	-
2652457	43740578	55755	4383861	120873	GU280_gp01_nsp13	RP11-412P1.1	nsp13	CDK5RAP2	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	C48|Cep215|MCPH3	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.939307247	-	Average Spectral Counts: 62.67|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.939307247|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q96SN8	Q7Z3M0|B3KVI2|B9EG74	NP_060719|NP_001258968|NP_001011649	-	-	-	-	-	-
2652458	43740578	10142	4383861	115445	GU280_gp01_nsp13	-	nsp13	AKAP9	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	AKAP-9|AKAP350|AKAP450|CG-NAP|HYPERION|LQT11|MU-RMS-40.16A|PPP1R45|PRKA9|YOTIAO	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.990813809	-	Average Spectral Counts: 109|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.990813809|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q99996	Q6PJH3|Q5GIA7	NP_005742|NP_671714	-	-	-	-	-	-
2652459	43740578	64689	4383861	122232	GU280_gp01_nsp13	-	nsp13	GORASP1	ORF1ab|ORF1ab-nsp13|SARS-CoV2 nsp13|SARS-CoV-2 nsp13|R1AB_WCPV	GOLPH5|GRASP65|P65	Affinity Capture-MS	physical	Gordon DE (2020)	DOI:10.1101/2020.03.22.002386	2697049	Severe acute respiratory syndrome coronavirus 2	9606	Homo sapiens	High Throughput	0.986870312	-	Average Spectral Counts: 5.33|High confidence interactions were identified using a two-step filtering method involving two different stringency cutoffs. Significant interactions had a final MiST score >= 0.6, SAINTexpress BFDR <= 0.05 and average spectral counts >= 2.|MiST score: 0.986870312|SAINTexpress BFDR: 0	-	BIOGRID	P0DTD1	-	YP_009725308	Q9BQQ3	A0A024R2U5|B4E1H8|B3KPY8	NP_001265719|NP_001265718|NP_114105	-	-	-	-	-	-
