BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
592573	3783746	6133	971788	112053	-	OK/SW-cl.103	EBNA-LP	RPL9	-	L9|NPC-A-16	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P32969	Q53Z07	NP_000652|NP_001020092	-	-	-	-	-	-
592574	3783746	3309	971788	109541	-	-	EBNA-LP	HSPA5	-	BIP|GRP78|HEL-S-89n|MIF2	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P11021	V9HWB4	NP_005338	-	-	-	-	-	-
592575	3783746	60	971788	106575	-	-	EBNA-LP	ACTB	-	BRWS1|PS1TP5BP1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P60709	Q1KLZ0|B3KWQ3	NP_001092	-	-	-	-	-	-
592576	3783746	292	971788	106789	-	-	EBNA-LP	SLC25A5	-	2F1|AAC2|ANT2|T2|T3	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P05141	Q6NVC0	NP_001143	-	-	-	-	-	-
592577	3783746	293	971788	106790	-	RP11-261P4.6	EBNA-LP	SLC25A6	-	2|3|AAC3|ANT|ANT 2|ANT 3|ANT3|ANT3Y	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P12236	Q6I9V5	NP_001627	-	-	-	-	-	-
592578	3783746	26993	971788	117940	-	HRIHFB2018	EBNA-LP	AKAP8L	-	HA95|HAP95|NAKAP|NAKAP95	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q9ULX6	-	NP_001278407|NP_055186	-	-	-	-	-	-
592579	3783746	7915	971788	113645	-	-	EBNA-LP	ALDH5A1	-	SSADH|SSDH	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P51649	X5D299|X5DQN2	NP_733936|NP_001071	-	-	-	-	-	-
592580	3783746	1615	971788	107984	-	PIG40	EBNA-LP	DARS	-	HBSL|aspRS	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P14868	-	NP_001340|NP_001280241	-	-	-	-	-	-
592581	3783746	4691	971788	110771	-	-	EBNA-LP	NCL	-	C23	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P19338	B3KM80|A0A024R4A0	NP_005372	-	-	-	-	-	-
592582	3783746	498	971788	106987	-	-	EBNA-LP	ATP5A1	-	ATP5A|ATP5AL2|ATPM|COXPD22|HEL-S-123m|MC5DN4|MOM2|OMR|ORM|hATP1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P25705	V9HW26	NP_001001935|NP_004037|NP_001244263|NP_001244264|NP_001001937	-	-	-	-	-	-
592583	3783746	10845	971788	116056	-	-	EBNA-LP	CLPX	-	-	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O76031	A0A024R5X7	NP_006651	-	-	-	-	-	-
592584	3783746	7520	971788	113353	-	-	EBNA-LP	XRCC5	-	KARP-1|KARP1|KU80|KUB2|Ku86|NFIV	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P13010	-	NP_066964	-	-	-	-	-	-
592585	3783746	1660	971788	108025	-	-	EBNA-LP	DHX9	-	DDX9|LKP|NDH2|NDHII|RHA	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q08211	B3KU66	NP_001348	-	-	-	-	-	-
592586	3783746	9532	971788	114908	-	RP3-496N17.2	EBNA-LP	BAG2	-	BAG-2|dJ417I1.2	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O95816	-	NP_004273	-	-	-	-	-	-
592587	3783746	9531	971788	114907	-	-	EBNA-LP	BAG3	-	BAG-3|BIS|CAIR-1|MFM6	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O95817	-	NP_004272	-	-	-	-	-	-
592588	3783746	2058	971788	108372	-	PIG32	EBNA-LP	EPRS	-	EARS|GLUPRORS|PARS|QARS|QPRS	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P07814	-	NP_004437	-	-	-	-	-	-
592589	3783746	790	971788	107243	-	-	EBNA-LP	CAD	-	-	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P27708	F8VPD4	NP_004332|NP_001293008	-	-	-	-	-	-
592590	3783746	817	971788	107267	-	-	EBNA-LP	CAMK2D	-	CAMKD	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q13557	E9PF82|A0A024RDK3|D6R938	NP_001308519|NP_001308518|NP_001308511|NP_001308510|NP_001308513|NP_001308512|NP_001308515|NP_001308514|NP_001308517|NP_001308516|NP_001308498|NP_001308499|NP_001308495|NP_001308496|NP_001308497|NP_742113|NP_742112|NP_001212|NP_001308508|NP_001308509|NP_001308506|NP_001308507|NP_001308504|NP_001308505|NP_001308502|NP_001308503|NP_001308500|NP_001308501|NP_001308520|NP_742125|NP_742126|NP_742127	-	-	-	-	-	-
592591	3783746	983	971788	107420	-	-	EBNA-LP	CDK1	-	CDC2|CDC28A|P34CDC2	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P06493	B7Z3D6|I6L9I5|A0A024QZJ8	NP_001307847|NP_203698|NP_001163878|NP_001163877|NP_001777	-	-	-	-	-	-
592592	3783746	1213	971788	107623	-	-	EBNA-LP	CLTC	-	CHC|CHC17|CLH-17|CLTCL2|Hc	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q00610	A0A087WVQ6	NP_001275582|NP_004850	-	-	-	-	-	-
592593	3783746	10111	971788	115417	-	-	EBNA-LP	RAD50	-	NBSLD|RAD502|hRad50	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q92878	A5D6Y3	NP_005723	-	-	-	-	-	-
592594	3783746	6426	971788	112324	-	OK/SW-cl.3	EBNA-LP	SRSF1	-	ASF|SF2|SF2p33|SFRS1|SRp30a	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q07955	Q59FA2	NP_001071634|NP_008855	-	-	-	-	-	-
592595	3783746	8662	971788	114211	-	-	EBNA-LP	EIF3B	-	EIF3-ETA|EIF3-P110|EIF3-P116|EIF3S9|PRT1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P55884	A0A024R821	NP_003742|NP_001032360	-	-	-	-	-	-
592596	3783746	1434	971788	107821	-	-	EBNA-LP	CSE1L	-	CAS|CSE1|XPO2	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P55060	-	NP_001307|NP_001243064	-	-	-	-	-	-
592597	3783746	829	971788	107279	-	-	EBNA-LP	CAPZA1	-	CAPPA1|CAPZ|CAZ1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P52907	A0A024R0E5	NP_006126	-	-	-	-	-	-
592598	3783746	1965	971788	108285	-	-	EBNA-LP	EIF2S1	-	EIF-2|EIF-2A|EIF-2alpha|EIF2|EIF2A	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P05198	Q53XC0	NP_004085	-	-	-	-	-	-
592599	3783746	832	971788	107282	-	RP4-657E11.7	EBNA-LP	CAPZB	-	CAPB|CAPPB|CAPZ	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P47756	Q7L4N0|B4DWA6|B1AK88|B1AK85	NP_001193470|NP_001193469|NP_001300861|NP_004921|NP_001269091	-	-	-	-	-	-
592600	3783746	2318	971788	108607	-	-	EBNA-LP	FLNC	-	ABP-280|ABP280A|ABPA|ABPL|FLN2|MFM5|MPD4	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q14315	Q59H94	NP_001120959|NP_001449	-	-	-	-	-	-
592601	3783746	55033	971788	120362	-	UNQ322/PRO381	EBNA-LP	FKBP14	-	EDSKMH|FKBP22|IPBP12	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q9NWM8	-	NP_060416	-	-	-	-	-	-
592602	3783746	10985	971788	116181	-	-	EBNA-LP	GCN1L1	-	GCN1|GCN1L|PRIC295	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q92616	-	NP_006827	-	-	-	-	-	-
592603	3783746	2746	971788	109008	-	-	EBNA-LP	GLUD1	-	GDH|GDH1|GLUD	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P00367	E9KL48	NP_001305835|NP_001305834|NP_001305831|NP_001305830|NP_001305833|NP_005262|NP_001305829	-	-	-	-	-	-
592604	3783746	5859	971788	111797	-	-	EBNA-LP	QARS	-	GLNRS|MSCCA|PRO2195	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P47897	B7Z840	NP_001259002|NP_005042	-	-	-	-	-	-
592605	3783746	80273	971788	123210	-	-	EBNA-LP	GRPEL1	-	HMGE	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q9HAV7	-	NP_079472	-	-	-	-	-	-
592606	3783746	2644	971788	108914	-	-	EBNA-LP	GCHFR	-	GFRP|HsT16933|P35	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P30047	-	NP_005249	-	-	-	-	-	-
592607	3783746	25822	971788	117350	-	RP11-392A14.5	EBNA-LP	DNAJB5	-	Hsc40	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O75953	-	NP_001128476|NP_001128477|NP_036398	-	-	-	-	-	-
592608	3783746	3312	971788	109544	-	-	EBNA-LP	HSPA8	-	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	-	-	-	-	-	-
592609	3783746	3315	971788	109547	-	-	EBNA-LP	HSPB1	-	CMT2F|HEL-S-102|HMN2B|HS.76067|HSP27|HSP28|Hsp25|SRP27	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P04792	V9HW43	NP_001531	-	-	-	-	-	-
592610	3783746	3337	971788	109569	-	-	EBNA-LP	DNAJB1	-	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P25685	Q6FHS4	NP_001287843|NP_001300893|NP_006136	-	-	-	-	-	-
592611	3783746	3329	971788	109561	-	-	EBNA-LP	HSPD1	-	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P10809	A0A024R3X4	NP_002147|NP_955472	-	-	-	-	-	-
592612	3783746	3308	971788	109540	-	-	EBNA-LP	HSPA4	-	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P34932	-	NP_002145	-	-	-	-	-	-
592613	3783746	10049	971788	115360	-	tcag7.555	EBNA-LP	DNAJB6	-	DJ4|DnaJ|HHDJ1|HSJ-2|HSJ2|LGMD1D|LGMD1E|MRJ|MSJ-1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O75190	-	NP_490647|NP_005485	-	-	-	-	-	-
592614	3783746	3182	971788	109423	-	-	EBNA-LP	HNRNPAB	-	ABBP1|HNRPAB	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q99729	-	NP_112556|NP_004490	-	-	-	-	-	-
592615	3783746	10949	971788	116149	-	-	EBNA-LP	HNRNPA0	-	HNRPA0	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q13151	-	NP_006796	-	-	-	-	-	-
592616	3783746	3178	971788	109420	-	-	EBNA-LP	HNRNPA1	-	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P09651	A0A024RB53|A0A024RAZ7	NP_112420|NP_002127	-	-	-	-	-	-
592617	3783746	3181	971788	109422	-	-	EBNA-LP	HNRNPA2B1	-	HNRNPA2|HNRNPB1|HNRPA2|HNRPA2B1|HNRPB1|IBMPFD2|RNPA2|SNRPB1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P22626	A0A024RA27|A0A024RA61	NP_112533|NP_002128	-	-	-	-	-	-
592618	3783746	343069	971788	131227	-	RP5-845O24.4	EBNA-LP	HNRNPCL1	-	HNRPCL1	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O60812	-	NP_001013653	-	-	-	-	-	-
592619	3783746	3184	971788	109425	-	-	EBNA-LP	HNRNPD	-	AUF1|AUF1A|HNRPD|P37|hnRNPD0	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q14103	A0A024RDF4|A0A024RDB4|A0A024RDF3	NP_001003810|NP_112737|NP_002129|NP_112738	-	-	-	-	-	-
592620	3783746	5725	971788	111697	-	-	EBNA-LP	PTBP1	-	HNRNP-I|HNRNPI|HNRPI|PTB|PTB-1|PTB-T|PTB2|PTB3|PTB4|pPTB	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P26599	-	NP_002810|NP_114368|NP_114367	-	-	-	-	-	-
592621	3783746	3190	971788	109431	-	RP11-575L7.1	EBNA-LP	HNRNPK	-	CSBP|HNRPK|TUNP	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P61978	Q6IBN1|B4DUQ1	NP_002131|NP_112552|NP_112553|NP_001305116|NP_001305117|NP_001305115	-	-	-	-	-	-
592622	3783746	4670	971788	110751	-	-	EBNA-LP	HNRNPM	-	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P52272	Q59ES8	NP_112480|NP_001284347|NP_005959	-	-	-	-	-	-
592623	3783746	10492	971788	115755	-	RP1-3J17.2	EBNA-LP	SYNCRIP	-	GRY-RBP|GRYRBP|HNRNPQ|HNRPQ1|NSAP1|PP68|hnRNP-Q	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O60506	B7Z645|Q59GL1	NP_001240700|NP_006363|NP_001153145|NP_001153146|NP_001153147|NP_001153148|NP_001153149	-	-	-	-	-	-
592624	3783746	10236	971788	115530	-	-	EBNA-LP	HNRNPR	-	HNRPR|hnRNP-R	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O43390	B4DMB1|Q0VGD6|B4DT28|Q6MZS5|B4DMD1	NP_001095868|NP_001095869|NP_001284549|NP_001095867|NP_001284550|NP_001284551|NP_005817	-	-	-	-	-	-
592625	3783746	3192	971788	109433	-	RP11-11N7.3	EBNA-LP	HNRNPU	-	HNRPU|SAF-A|U21.1|hnRNP U	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q00839	Q96BA7	NP_114032|NP_004492	-	-	-	-	-	-
592626	3783746	3007	971788	109262	-	-	EBNA-LP	HIST1H1D	-	H1.3|H1D|H1F3|H1s-2	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P16402	-	NP_005311	-	-	-	-	-	-
592627	3783746	8971	971788	114461	-	-	EBNA-LP	H1FX	-	H1.10|H1X	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q92522	-	NP_006017	-	-	-	-	-	-
592628	3783746	8339	971788	113935	-	-	EBNA-LP	HIST1H2BG	-	H2B.1A|H2B/a|H2BFA|dJ221C16.8	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P62807	B2R4S9	NP_003509	-	-	-	-	-	-
592629	3783746	10456	971788	115719	-	RP11-137P24.1	EBNA-LP	HAX1	-	HCLSBP1|HS1BP1|SCN3	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O00165	-	NP_001018238|NP_006109	-	-	-	-	-	-
592630	3783746	3609	971788	109822	-	-	EBNA-LP	ILF3	-	CBTF|DRBF|DRBP76|MMP4|MPHOSPH4|MPP4|NF-AT-90|NF110|NF110b|NF90|NF90a|NF90b|NFAR|NFAR-1|NFAR2|TCP110|TCP80	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q12906	A0A024R7C7	NP_036350|NP_703194|NP_001131145|NP_004507|NP_060090	-	-	-	-	-	-
592631	3783746	92609	971788	124961	-	PRO1512	EBNA-LP	TIMM50	-	TIM50|TIM50L	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q3ZCQ8	A0A024R0M6	NP_001316488|NP_001001563	-	-	-	-	-	-
592632	3783746	3419	971788	109645	-	-	EBNA-LP	IDH3A	-	-	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P50213	B4DJB4|B7Z9J8	NP_005521	-	-	-	-	-	-
592633	3783746	3420	971788	109646	-	RP4-686C3.2	EBNA-LP	IDH3B	-	H-IDHB|RP46	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	O43837	A0A087WZN1|A0A087X2E5	NP_001245313|NP_777280|NP_001317692|NP_008830	-	-	-	-	-	-
592634	3783746	3376	971788	109605	-	RP11-62C3.1	EBNA-LP	IARS	-	IARS1|ILERS|ILRS|IRS|PRO0785	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P41252	Q6P0M4|Q7L4K8	NP_002152|NP_038203	-	-	-	-	-	-
592635	3783746	3945	971788	110137	-	-	EBNA-LP	LDHB	-	HEL-S-281|LDH-B|LDH-H|LDHBD|TRG-5	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	P07195	Q5U077	NP_001302466|NP_002291|NP_001167568	-	-	-	-	-	-
592636	3783746	9500	971788	114879	-	PRO2292	EBNA-LP	MAGED1	-	DLXIN-1|NRAGE	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q9Y5V3	-	NP_001005333|NP_001005332|NP_008917	-	-	-	-	-	-
592637	3783746	64087	971788	122050	-	-	EBNA-LP	MCCC2	-	MCCB	Affinity Capture-MS	physical	Forsman A (2008)	PUBMED:18457437	10376	Human Herpesvirus 4	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P0C732|Q8AZK7	-	YP_401636	Q9HCC0	-	NP_071415	-	-	-	-	-	-
